IncomeType,Date,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
Low income,2023-05-10,2.08324730471431,0.311900178537317,29.8984334296044
Low income,2023-05-11,2.08305897784598,0.311934885465105,29.8984334296044
Low income,2023-05-12,2.08289605596455,0.311978811420586,29.8984334296044
Low income,2023-05-13,2.08268065346055,0.312011078017513,29.8984334296044
Low income,2023-05-14,2.08266709306044,0.312019619175523,29.9205475722843
Low income,2023-05-15,2.08220658641405,0.312088626309288,29.9205475722843
Low income,2023-05-16,2.08212980473952,0.312126180289746,29.9269333758493
Low income,2023-05-17,2.08193360066327,0.312162107382963,29.9269333758493
Low income,2023-05-18,2.08172565620368,0.312193289388397,29.9269333758493
Low income,2023-05-19,2.08153944555678,0.312221217619351,29.9269333758493
Low income,2023-05-20,2.08136591999396,0.312247247815192,29.9269333758493
Low income,2023-05-21,2.08133790555848,0.312251450607229,29.9855935067676
Low income,2023-05-22,2.08110844268942,0.312292393936103,29.9855935067676
Low income,2023-05-23,2.08093589590546,0.312318288558007,29.9855935067676
Low income,2023-05-24,2.08083749162265,0.312339573666064,29.9855935067676
Low income,2023-05-25,2.08061081132928,0.312373602724168,29.9855935067676
Low income,2023-05-26,2.0804853004615,0.312392447501366,29.9855935067676
Low income,2023-05-27,2.08044479103336,0.312411563426436,29.9855935067676
Low income,2023-05-28,2.08043034587626,0.312413732609423,31.2007008087934
Low income,2023-05-29,2.07998535276579,0.312480570560201,31.2917590433578
Low income,2023-05-30,2.07989698995843,0.312500364354955,31.2917590433578
Low income,2023-05-31,2.07977247526849,0.312519073558215,31.2917590433578
Low income,2023-06-01,2.07917627461329,0.312608687930354,31.2917590433578
Low income,2023-06-02,2.07920079310079,0.312618042531984,31.2917590433578
Low income,2023-06-03,2.0781797841155,0.312778155351191,31.2917590433578
Low income,2023-06-04,2.07816176849854,0.312780866829925,31.5786884007956
Low income,2023-06-05,2.07780242220321,0.312834960830656,31.5786884007956
Low income,2023-06-06,2.07772048343349,0.312847298058893,31.7000905227175
Low income,2023-06-07,2.07762504642102,0.31286166889618,31.7000905227175
Low income,2023-06-08,2.07754312164016,0.312874006124417,31.7000905227175
Low income,2023-06-09,2.07748730845693,0.312882411708491,31.7000905227175
Low income,2023-06-10,2.07744062227029,0.312895969102158,31.7000905227175
Low income,2023-06-11,2.07743612163396,0.312896646971841,31.728203947669
Low income,2023-06-12,2.07727771165846,0.312920507984695,31.728203947669
Low income,2023-06-13,2.07721124199011,0.312937048004968,31.7294333321267
Low income,2023-06-14,2.07716624738064,0.312943826701802,31.7294333321267
Low income,2023-06-15,2.07714567918349,0.312953452451306,31.7294333321267
Low income,2023-06-16,2.07712228370818,0.312956977373659,31.7294333321267
Low income,2023-06-17,2.07632384589737,0.313090382127342,31.7294333321267
Low income,2023-06-18,2.0763166532287,0.313091466718836,32.2039444152283
Low income,2023-06-19,2.076002022749,0.31313891759667,32.2039444152283
Low income,2023-06-20,2.07606074919505,0.313143120388707,32.2135328818992
Low income,2023-06-21,2.07602659454489,0.3131482721983,32.2135328818992
Low income,2023-06-22,2.07602045499019,0.313155728764817,32.2135328818992
Low income,2023-06-23,2.07518005722367,0.313302148616421,32.2135328818992
Low income,2023-06-24,2.07515940379627,0.313305266816964,32.2135328818992
Low income,2023-06-25,2.07524594810371,0.313305266816964,32.2599988150838
Low income,2023-06-26,2.07468323217816,0.313396779224216,32.2599988150838
Low income,2023-06-27,2.07463835825028,0.31340355792105,32.2669930744766
Low income,2023-06-28,2.07461412713635,0.31340721841734,32.2669930744766
Low income,2023-06-29,2.07460694765574,0.313408303008833,32.2669930744766
Low income,2023-06-30,2.07460694765574,0.313408303008833,32.2669930744766
Low income,2023-07-01,2.07419600522971,0.313470395871828,32.2669930744766
Low income,2023-07-02,2.07419421107831,0.313470667019701,32.2703593753241
Low income,2023-07-03,2.07307368618523,0.313646641989499,32.2703593753241
Low income,2023-07-04,2.07306651751192,0.313647726580992,32.2780582124658
Low income,2023-07-05,2.07313862952924,0.313649895763979,32.2780582124658
Low income,2023-07-06,2.07296748740539,0.313675790385883,32.2780582124658
Low income,2023-07-07,2.07299547695147,0.313678095142806,32.2780582124658
Low income,2023-07-08,2.07298382949002,0.313679857603983,32.2780582124658
Low income,2023-07-09,2.07297755783423,0.31368080662154,32.2790588836923
Low income,2023-07-10,2.07268909015487,0.313750627198925,32.2790588836923
Low income,2023-07-11,2.0727976848689,0.313740730301548,32.2858739143409
Low income,2023-07-12,2.07278693653343,0.313742357188788,32.2858739143409
Low income,2023-07-13,2.07275737918566,0.313746831128698,32.2858739143409
Low income,2023-07-14,2.07272513576764,0.313751711790418,32.2858739143409
Low income,2023-07-15,2.07270811881257,0.313754287695215,32.2858739143409
Low income,2023-07-16,2.0727018494785,0.313755236712771,32.2936225071173
Low income,2023-07-17,2.07240925081945,0.313806076939023,32.2936225071173
Low income,2023-07-18,2.0723814954983,0.313810279731059,32.2954549244453
Low income,2023-07-19,2.07234120683883,0.313816380558209,32.2954549244453
Low income,2023-07-20,2.07230360550328,0.31382207466355,32.2954549244453
Low income,2023-07-21,2.07231726283048,0.31382654860346,32.2954549244453
Low income,2023-07-22,2.07234166270308,0.31382939565613,32.2954549244453
Low income,2023-07-23,2.07233718646671,0.313830073525813,32.4241465857941
Low income,2023-07-24,2.07225124647828,0.313843088623733,32.4241465857941
Low income,2023-07-25,2.07221185969902,0.313849053876947,32.5144343536763
Low income,2023-07-26,2.07217874015714,0.313854070112604,32.5144343536763
Low income,2023-07-27,2.07216083814286,0.313856781591337,32.5144343536763
Low income,2023-07-28,2.07218792237373,0.313859221922197,32.5144343536763
Low income,2023-07-29,2.07215838457,0.313863695862107,32.5144343536763
Low income,2023-07-30,2.07215838457,0.313863695862107,32.5273354339159
Low income,2023-07-31,2.07213624016099,0.313873592759484,32.5273354339159
Low income,2023-08-01,2.07201989222024,0.313891217371251,32.5333856919877
Low income,2023-08-02,2.07198409548239,0.313896640328718,32.5333856919877
Low income,2023-08-03,2.07203736448077,0.313901656564375,32.5333856919877
Low income,2023-08-04,2.07200783281585,0.313906130504285,32.5333856919877
Low income,2023-08-05,2.07196845857208,0.313912095757498,32.5333856919877
Low income,2023-08-06,2.07196845857208,0.313912095757498,32.5379771745009
Low income,2023-08-07,2.07192729618994,0.313918332158585,32.5379771745009
Low income,2023-08-08,2.07142064634057,0.314034383448375,32.5426421380877
Low income,2023-08-09,2.07153511886901,0.314017029984481,32.5426421380877
Low income,2023-08-10,2.07153446901765,0.314023673107378,32.5426421380877
Low income,2023-08-11,2.0715365021802,0.314029909508464,32.5426421380877
Low income,2023-08-12,2.07150698971176,0.314034383448375,32.5426421380877
Low income,2023-08-13,2.07150698971176,0.314034383448375,32.5426421380877
Low income,2023-08-14,2.07149471484786,0.314042789032448,32.5426421380877
Low income,2023-08-15,2.07126694977075,0.314083867935259,32.548911754789
Low income,2023-08-16,2.07123655217781,0.314088477449106,32.548911754789
Low income,2023-08-17,2.07122850590549,0.314089697614536,32.548911754789
Low income,2023-08-18,2.07119632144138,0.314094578276256,32.548911754789
Low income,2023-08-19,2.0711703957949,0.314098509920419,32.548911754789
Low income,2023-08-20,2.0711703957949,0.314098509920419,32.5568567941997
Low income,2023-08-21,2.07115072849603,0.314101492547026,32.5568567941997
Low income,2023-08-22,2.07103809570669,0.314118574863047,32.5568567941997
Low income,2023-08-23,2.07100859866715,0.314123048802957,32.5568567941997
Low income,2023-08-24,2.07097195200058,0.31412860733436,32.5568567941997
Low income,2023-08-25,2.07094245684512,0.31413308127427,32.5568567941997
Low income,2023-08-26,2.07091028127005,0.31413796193599,32.5568567941997
Low income,2023-08-27,2.07090670626788,0.314138504231737,32.5660508762889
Low income,2023-08-28,2.07078873811999,0.314156399991377,32.5660508762889
Low income,2023-08-29,2.07079104502731,0.314169143941424,32.5660508762889
Low income,2023-08-30,2.07076334342816,0.314173346733461,32.5660508762889
Low income,2023-08-31,2.07072223919524,0.314179583134548,32.5660508762889
Low income,2023-09-01,2.07069364590867,0.314183921500521,32.5797457419277
Low income,2023-09-02,2.07064360955723,0.314191513640975,32.5797457419277
Low income,2023-09-03,2.07064360955723,0.314191513640975,32.5802034395379
Low income,2023-09-04,2.0706176988256,0.314195445285138,32.5802034395379
Low income,2023-09-05,2.07020053598207,0.314258758313563,32.5815164731145
Low income,2023-09-06,2.0701728501794,0.3142629611056,32.5815164731145
Low income,2023-09-07,2.07014069985397,0.31426784176732,32.5815164731145
Low income,2023-09-08,2.07014275909462,0.314274078168407,32.5815164731145
Low income,2023-09-09,2.07011239638761,0.314278687682254,32.5815164731145
Low income,2023-09-10,2.07015017636977,0.314279501125874,32.5929783004424
Low income,2023-09-11,2.07013588812147,0.31428167030886,32.5929783004424
Low income,2023-09-12,2.07002248214628,0.314298888198818,32.5929783004424
Low income,2023-09-13,2.07000551696651,0.314301464103614,32.5929783004424
Low income,2023-09-14,2.06998676630186,0.314304311156284,32.5929783004424
Low income,2023-09-15,2.06992962351427,0.314312987888231,32.5929783004424
Low income,2023-09-16,2.06991355267369,0.314315428219091,32.5929783004424
Low income,2023-09-17,2.06990551734698,0.314316648384521,32.605189987214
Low income,2023-09-18,2.06989123247576,0.314318817567508,32.605189987214
Low income,2023-09-19,2.06981445467081,0.314330476926062,32.6148165501612
Low income,2023-09-20,2.06978945847503,0.314334272996288,32.6148165501612
Low income,2023-09-21,2.06974303857031,0.314341322840995,32.6148165501612
Low income,2023-09-22,2.06974242726143,0.314347965963892,32.6148165501612
Low income,2023-09-23,2.06971654069673,0.314351897608055,32.6148165501612
Low income,2023-09-24,2.06971475544028,0.314352168755929,32.7640255643638
Low income,2023-09-25,2.06968708435905,0.314356371547966,32.7640255643638
Low income,2023-09-26,2.06939374796525,0.31440748292209,32.7788679278025
Low income,2023-09-27,2.0694190215622,0.314410194400824,32.7788679278025
Low income,2023-09-28,2.06941127872913,0.314417922115214,32.7788679278025
Low income,2023-09-29,2.06938004835294,0.314422667202997,32.7788679278025
Low income,2023-09-30,2.06933275843484,0.314429852621641,32.7788679278025
Low income,2023-10-01,2.06933097395195,0.314430123769514,32.7826595240894
Low income,2023-10-02,2.06926138151966,0.314440698536574,32.7826595240894
Low income,2023-10-03,2.06923104782173,0.314445308050421,32.7826595240894
Low income,2023-10-04,2.06918198048735,0.314452764616938,32.7826595240894
Low income,2023-10-05,2.06913469962129,0.314459950035581,32.7826595240894
Low income,2023-10-06,2.06913410139421,0.314466593158478,32.7826595240894
Low income,2023-10-07,2.06909128376867,0.314473100707438,32.7826595240894
Low income,2023-10-08,2.06909039175364,0.314473236281375,32.7875216121802
Low income,2023-10-09,2.06904133211187,0.314480692847892,32.7875216121802
Low income,2023-10-10,2.06899584252284,0.314487607118662,32.7875216121802
Low income,2023-10-11,2.06897176060901,0.314491267614952,32.7875216121802
Low income,2023-10-12,2.06891289606853,0.314500215494772,32.7875216121802
Low income,2023-10-13,2.06885492668872,0.314509027800656,32.7875216121802
Low income,2023-10-14,2.06881657949969,0.314514857479933,32.7875216121802
Low income,2023-10-15,2.06885611805088,0.314515399775679,32.7893906344711
Low income,2023-10-16,2.06872146591081,0.314535871440117,32.8018428294064
Low income,2023-10-17,2.06868847435141,0.314540887675773,32.8018428294064
Low income,2023-10-18,2.06865548384427,0.31454590391143,32.8018428294064
Low income,2023-10-19,2.06861803643561,0.31455159801677,32.8018428294064
Low income,2023-10-20,2.06855562710056,0.314561088192337,32.8018428294064
Low income,2023-10-21,2.06849946191862,0.314569629350347,32.8018428294064
Low income,2023-10-22,2.06849767894692,0.314569900498221,32.8018428294064
Low income,2023-10-23,2.06834257217436,0.314593490363201,32.8018428294064
Low income,2023-10-24,2.06828374465584,0.314602438243021,32.820926216732
Low income,2023-10-25,2.06822581173392,0.314611250548905,32.820926216732
Low income,2023-10-26,2.06815094938018,0.314622638759585,32.820926216732
Low income,2023-10-27,2.0681028264431,0.314629959752165,32.820926216732
Low income,2023-10-28,2.06805559684916,0.314637145170809,32.820926216732
Low income,2023-10-29,2.06807284359585,0.314641076814972,32.820926216732
Low income,2023-10-30,2.06794396038606,0.31466724258475,32.820926216732
Low income,2023-10-31,2.06789941280911,0.314674021281583,32.820926216732
Low income,2023-11-01,2.06793657851042,0.3146814778481,32.820926216732
Low income,2023-11-02,2.06792264246048,0.314690154580047,32.820926216732
Low income,2023-11-03,2.06787720772817,0.314697068850817,32.820926216732
Low income,2023-11-04,2.06781395877813,0.314706694600321,32.820926216732
Low income,2023-11-05,2.06780772317569,0.314707643617877,32.8225796764636
Low income,2023-11-06,2.06770617722913,0.314723099046658,32.8225796764636
Low income,2023-11-07,2.06767176394572,0.314734893979148,32.833408915803
Low income,2023-11-08,2.06765872819303,0.314743435137158,32.833408915803
Low income,2023-11-09,2.06761063517367,0.314750756129738,32.833408915803
Low income,2023-11-10,2.06755274839534,0.314759568435622,32.833408915803
Low income,2023-11-11,2.06753882638325,0.314768245167569,32.833408915803
Low income,2023-11-12,2.06758100688835,0.314768380741505,32.833408915803
Low income,2023-11-13,2.06758020287757,0.314788174536259,32.833408915803
Low income,2023-11-14,2.06755915786844,0.314797935859699,32.8604149728398
Low income,2023-11-15,2.06750306197858,0.31480647701771,32.8604149728398
Low income,2023-11-16,2.06743450446901,0.314816916210833,32.8604149728398
Low income,2023-11-17,2.06737129313196,0.314826541960337,32.8604149728398
Low income,2023-11-18,2.0673036345754,0.314836845579524,32.8604149728398
Low income,2023-11-19,2.06730274436076,0.31483698115346,32.8609489985763
Low income,2023-11-20,2.06726891677227,0.314842132963054,32.8609489985763
Low income,2023-11-21,2.06722885921762,0.314848233790204,32.8609489985763
Low income,2023-11-22,2.06723186247218,0.314854334617354,32.8609489985763
Low income,2023-11-23,2.06717667559548,0.314862740201428,32.8609489985763
Low income,2023-11-24,2.06713840255657,0.314868569880704,32.8609489985763
Low income,2023-11-25,2.06714229740843,0.314874535133918,32.8609489985763
Low income,2023-11-26,2.06713962729485,0.314874941855728,32.8729030948683
Low income,2023-11-27,2.06709779641605,0.314881313830751,
Low income,2023-11-28,2.0670426178464,0.314889719414825,
Low income,2023-11-29,2.06699812114564,0.314896498111658,
Low income,2023-11-30,2.06704507098525,0.314902463364872,
Low income,2023-12-01,2.06701303442611,0.314907344026592,
Low income,2023-12-02,2.06696943070516,0.314913987149489,
Low income,2023-12-03,2.06696943070516,0.314913987149489,
Low income,2023-12-04,2.06696943070516,0.314913987149489,
Low income,2023-12-05,2.06696943070516,0.314913987149489,
Low income,2023-12-06,2.06696943070516,0.314913987149489,
Lower middle income,2020-01-03,0,0,
Lower middle income,2020-01-04,0,0,
Lower middle income,2020-01-05,0,0,
Lower middle income,2020-01-06,0,0,
Lower middle income,2020-01-07,0,0,
Lower middle income,2020-01-08,0,0,
Lower middle income,2020-01-09,0,0,
