IncomeType,PopulationSize,Date,TotalCases,TotalDeaths,TotalPeopleVaccinated,DeathRatePercentage,PopulationInfectedPercentage,PopulationVaccinatedPercentage
Lower middle income,3432097300,2021-12-04,64174106,1151933,1494400145,1.79501215022769,1.8698218724743,43.541893319866
Lower middle income,3432097300,2021-12-05,64284835,1158419,1499534719,1.80200975860014,1.87304815047056,43.6914978779885
Lower middle income,3432097300,2021-12-06,64321382,1159215,1505827630,1.80222340371978,1.87411300955832,43.8748525573561
Lower middle income,3432097300,2021-12-07,64356561,1159977,1509682752,1.80242228915868,1.87513800963627,43.987178102439
Lower middle income,3432097300,2021-12-08,64397984,1160845,1514597991,1.80261077738086,1.87634493928829,44.1303919617897
Lower middle income,3432097300,2021-12-09,64443012,1161718,1520131168,1.80270593187047,1.87765690675495,44.2916104971733
Lower middle income,3432097300,2021-12-10,64486919,1162806,1522910524,1.803165693185,1.87893621197744,44.3725917677217
Lower middle income,3432097300,2021-12-11,64532382,1163781,1531532930,1.8034062340981,1.88026085390994,44.6238202512499
Lower middle income,3432097300,2021-12-12,64633927,1167473,1535632267,1.80628511091396,1.88321954042503,44.7432614162774
Lower middle income,3432097300,2021-12-13,64670819,1168200,1537813209,1.8063788553536,1.88429445167536,44.8068068757841
Lower middle income,3432097300,2021-12-14,64711854,1168904,1543646789,1.80632129624968,1.88549007628659,44.9767781641855
Lower middle income,3432097300,2021-12-15,64755172,1169767,1547664580,1.80644566892665,1.88675221999097,45.093843347623
Lower middle income,3432097300,2021-12-16,64819130,1170625,1550463951,1.80598690540894,1.88861574524708,45.1754077892838
Lower middle income,3432097300,2021-12-17,64864225,1171554,1554130580,1.80616356705102,1.88992966487285,45.2822412697915
Lower middle income,3432097300,2021-12-18,64907180,1172408,1558135177,1.80628398892079,1.891181231954,45.3989220235685
Lower middle income,3432097300,2021-12-19,64996837,1175218,1562004346,1.8081156779983,1.89379354134278,45.5116568519197
Lower middle income,3432097300,2021-12-20,65032338,1175825,1567005225,1.80806201370155,1.89482792343912,45.6573659785228
Lower middle income,3432097300,2021-12-21,65070395,1176747,1570817476,1.80842147953766,1.89593677894855,45.7684424040076
Lower middle income,3432097300,2021-12-22,65116426,1177636,1573619115,1.80850834780152,1.8972779705284,45.850072927711
Lower middle income,3432097300,2021-12-23,65163859,1178650,1580606960,1.80874800554706,1.89866001176598,46.0536756927025
Lower middle income,3432097300,2021-12-24,65213725,1179548,1585848991,1.80874194810985,1.90011294260218,46.2064111935288
Lower middle income,3432097300,2021-12-25,65263079,1180537,1589169820,1.80888952542371,1.9015509554464,46.3031692021086
Lower middle income,3432097300,2021-12-26,65344268,1182984,1590633890,1.81038679628334,1.90391653523343,46.345827374999
Lower middle income,3432097300,2021-12-27,65379694,1183720,1594958245,1.81053156963384,1.90494873207703,46.471824822682
Lower middle income,3432097300,2021-12-28,65418399,1184427,1599410144,1.81054109868999,1.90607646817006,46.6015384820238
Lower middle income,3432097300,2021-12-29,65468644,1185259,1603666471,1.81042240618272,1.90754044181673,46.7255538180692
Lower middle income,3432097300,2021-12-30,65533195,1186222,1608188859,1.81010860221297,1.90942124513778,46.857321294475
Lower middle income,3432097300,2021-12-31,65603392,1187053,1614033886,1.80943845098741,1.91146655428446,47.0276261107166
Lower middle income,3432097300,2022-01-01,65678919,1187901,1618176485,1.80864882992365,1.91366716205861,47.1483277877932
Lower middle income,3432097300,2022-01-02,65781863,1189836,1623556114,1.80875996169339,1.91666661082132,47.305072440691
Lower middle income,3432097300,2022-01-03,65863009,1190411,1631347856,1.80740451745835,1.91903093773012,47.5320981138851
Lower middle income,3432097300,2022-01-04,65951007,1190969,1642261079,1.80583899196566,1.92159490932847,47.8500734521717
Lower middle income,3432097300,2022-01-05,66074680,1192021,1650237948,1.80405111307387,1.9251983328095,48.0824931157983
Lower middle income,3432097300,2022-01-06,66255933,1192874,1658588691,1.80040329369447,1.93047944765435,48.3258062351554
Lower middle income,3432097300,2022-01-07,66458139,1193772,1668524514,1.79627660052292,1.93637106383901,48.6153033598436
Lower middle income,3432097300,2022-01-08,66693866,1194826,1671742639,1.79150808261737,1.94323937144789,48.7090689124693
Lower middle income,3432097300,2022-01-09,66971678,1196592,1679339814,1.7867134820782,1.95133389720624,48.9304255447536
Lower middle income,3432097300,2022-01-10,67250375,1197379,1696344548,1.78047929100767,1.95945420894682,49.4258874304059
Lower middle income,3432097300,2022-01-11,67501720,1198370,1704364103,1.77531772523722,1.96677757358453,49.6595508233406
Lower middle income,3432097300,2022-01-12,67807183,1199371,1713005343,1.76879638253074,1.97567775831996,49.9113280675347
Lower middle income,3432097300,2022-01-13,68167524,1200334,1719564908,1.76085902724001,1.98617690704748,50.1024521653276
Lower middle income,3432097300,2022-01-14,68554688,1201120,1724221238,1.75206106984252,1.99745758956193,50.2381222700184
Lower middle income,3432097300,2022-01-15,68934946,1201915,1732434472,1.74354963591326,2.00853705400485,50.4774288304705
Lower middle income,3432097300,2022-01-16,69391976,1203709,1738675471,1.73465156836001,2.02185340141726,50.6592709653074
Lower middle income,3432097300,2022-01-17,69782388,1204580,1745076124,1.72619486739262,2.03322871994334,50.8457648913392
Lower middle income,3432097300,2022-01-18,70126838,1205338,1748292339,1.71879701748423,2.04326485732208,50.9394747928621
Lower middle income,3432097300,2022-01-19,70528867,1206265,1757258378,1.71031387757867,2.05497865692794,51.2007156090825
Lower middle income,3432097300,2022-01-20,70990156,1207331,1762793603,1.7007019959218,2.0684190975588,51.3619938164341
Lower middle income,3432097300,2022-01-21,71474073,1208636,1768377312,1.69101318739734,2.08251884350715,51.5246846876981
Lower middle income,3432097300,2022-01-22,71946994,1209740,1773815024,1.68143230556651,2.09629820226833,51.6831216877214
Lower middle income,3432097300,2022-01-23,72530422,1211736,1778187781,1.67065896845327,2.11329737067769,51.8105294101073
Lower middle income,3432097300,2022-01-24,72946552,1212652,1781202913,1.66238426183598,2.12542202693379,51.8983804159632
Lower middle income,3432097300,2022-01-25,73321128,1213780,1784930245,1.65543006921552,2.13633593662977,52.0069825817584
Lower middle income,3432097300,2022-01-26,73735058,1215002,1788358238,1.64779418767122,2.14839649213908,52.1068629959879
Lower middle income,3432097300,2022-01-27,74161874,1216125,1790350869,1.63982506698792,2.16083250320438,52.1649216937993
Lower middle income,3432097300,2022-01-28,74547191,1217296,1793424881,1.63292001170104,2.17205937022823,52.254488268733
Lower middle income,3432097300,2022-01-29,74908950,1218691,1796897602,1.62689638554539,2.18259983480072,52.3556719094182
Lower middle income,3432097300,2022-01-30,75483234,1221029,1800177024,1.61761617155937,2.19933257719704,52.4512234545332
Lower middle income,3432097300,2022-01-31,75822738,1222614,1803267570,1.61246353303675,2.2092246044423,52.5412717757157
Lower middle income,3432097300,2022-02-01,76112678,1224185,1807042992,1.60838513657344,2.2176725001357,52.6512751255624
Lower middle income,3432097300,2022-02-02,76407384,1226411,1810113706,1.60509486884147,2.22625926135602,52.7407456076493
Lower middle income,3432097300,2022-02-03,76731876,1228291,1812781521,1.60075716120899,2.23571388841453,52.8184769411986
Lower middle income,3432097300,2022-02-04,77026216,1230010,1816003426,1.59687190137966,2.24428998560152,52.9123526305621
Lower middle income,3432097300,2022-02-05,77296666,1231615,1818479914,1.59336109011481,2.25217000695173,52.9845093261196
Lower middle income,3432097300,2022-02-06,77783544,1234568,1822943455,1.58718404499543,2.26635602667791,53.1145621949588
Lower middle income,3432097300,2022-02-07,77994294,1236096,1825618476,1.5848543997334,2.27249658685376,53.1925034875905
Lower middle income,3432097300,2022-02-08,78207969,1237978,1829025371,1.58293076246488,2.27872237188613,53.2917691756583
Lower middle income,3432097300,2022-02-09,78441703,1239989,1832768045,1.58077776562296,2.28553261004576,53.4008183567523
Lower middle income,3432097300,2022-02-10,78665869,1241993,1835454777,1.57882066999095,2.29206406823023,53.4791008693139
Lower middle income,3432097300,2022-02-11,78868718,1243409,1838469809,1.57655535874185,2.29797441931498,53.5669489614994
Lower middle income,3432097300,2022-02-12,79074341,1244984,1839976243,1.57444751894929,2.30396559561409,53.6108414816794
Lower middle income,3432097300,2022-02-13,79486397,1247975,1845980802,1.57004852037764,2.31597154894181,53.7857945344382
Lower middle income,3432097300,2022-02-14,79641308,1249182,1848176629,1.56851015053645,2.32048514475391,53.8497736937703
Lower middle income,3432097300,2022-02-15,79831478,1250275,1850094173,1.56614286910735,2.3260260715802,53.9056446039569
Lower middle income,3432097300,2022-02-16,80020308,1251598,1852365389,1.56410045309998,2.33152795522435,53.9718203501981
Lower middle income,3432097300,2022-02-17,80203227,1253078,1853581655,1.56237853122793,2.33685761181654,54.0072583315164
Lower middle income,3432097300,2022-02-18,80382455,1254477,1860741884,1.56063534013735,2.34207972483764,54.2158837979331
Lower middle income,3432097300,2022-02-19,80564413,1255642,1867135199,1.55855662971193,2.34738138105817,54.4021639188376
Lower middle income,3432097300,2022-02-20,80914019,1258859,1868419791,1.55579838396113,2.35756774727803,54.4395926945311
Lower middle income,3432097300,2022-02-21,81049424,1259914,1873598931,1.5545008685071,2.36151300255969,54.5904957589635
Lower middle income,3432097300,2022-02-22,81217564,1261003,1876001290,1.55262351872558,2.36641204781694,54.6604925798578
Lower middle income,3432097300,2022-02-23,81423169,1262248,1877652196,1.55023197389922,2.3724026996554,54.7085945378064
Lower middle income,3432097300,2022-02-24,81603759,1263703,1890992389,1.54858429989726,2.3776644968661,55.097283780387
Lower middle income,3432097300,2022-02-25,81781200,1264832,1893190355,1.54660484316689,2.38283454259878,55.161325263127
Lower middle income,3432097300,2022-02-26,81967285,1265957,1894736221,1.54446618550316,2.38825644599295,55.2063667017832
Lower middle income,3432097300,2022-02-27,82239564,1268358,1895710984,1.54227228150188,2.39618975837311,55.2347680818956
Lower middle income,3432097300,2022-02-28,82420057,1269334,1918409207,1.54007901256365,2.40144872932361,55.8961194660769
Lower middle income,3432097300,2022-03-01,82591077,1270278,1919483557,1.5380329766132,2.40643168828576,55.9274224830398
Lower middle income,3432097300,2022-03-02,82822935,1271454,1920247712,1.53514723910714,2.41318726599039,55.9496874403881
Lower middle income,3432097300,2022-03-03,83063457,1272328,1920841874,1.53175421051883,2.42019528409058,55.9669993621684
Lower middle income,3432097300,2022-03-04,83289569,1273507,1921733976,1.5290113939718,2.42678344229926,55.9929922732668
Lower middle income,3432097300,2022-03-05,83518151,1274587,1924495807,1.5261197532977,2.43344356816457,56.0734629230937
Lower middle income,3432097300,2022-03-06,83806643,1276240,1928527050,1.52283870862122,2.4418492739119,56.1909200534612
Lower middle income,3432097300,2022-03-07,83994780,1276994,1929474243,1.52032542974694,2.44733096582081,56.2185181346694
Lower middle income,3432097300,2022-03-08,84252044,1277866,1931123372,1.51671809885111,2.4548267906041,56.2665683166966
Lower middle income,3432097300,2022-03-09,84563511,1278795,1931861950,1.51223025732695,2.46390191210488,56.2880880445901
Lower middle income,3432097300,2022-03-10,84821782,1279585,1933682122,1.50855708266068,2.47142707754818,56.3411218557236
Lower middle income,3432097300,2022-03-11,85046986,1280411,1934707314,1.50553365877069,2.47798877963046,56.370992570636
Lower middle income,3432097300,2022-03-12,85538550,1281196,1935843577,1.49779953015336,2.49231133394732,56.4040995282972
Lower middle income,3432097300,2022-03-13,85805500,1282432,1937243006,1.49458018425392,2.50008937683672,56.4448742755632
Lower middle income,3432097300,2022-03-14,86091758,1283013,1937852842,1.49028551606531,2.50842999118935,56.4626428860277
Lower middle income,3432097300,2022-03-15,86294575,1283647,1941308007,1.48751761046393,2.5143394098996,56.5633150027536
Lower middle income,3432097300,2022-03-16,86587863,1284299,1941962943,1.48323212457617,2.52288485527494,56.5823976785274
Lower middle income,3432097300,2022-03-17,86964703,1284963,1943955083,1.4775684337127,2.5338647304667,56.6404420702175
Lower middle income,3432097300,2022-03-18,87178456,1285490,1945617958,1.47455008838422,2.54009278816192,56.6888927653654
Lower middle income,3432097300,2022-03-19,87630593,1286178,1946823980,1.46772714410366,2.55326656968612,56.7240322702972
Lower middle income,3432097300,2022-03-20,87842981,1287293,1948317843,1.46544776298063,2.55945485578162,56.7675585129827
Lower middle income,3432097300,2022-03-21,87991118,1287740,1950390677,1.46348862165838,2.563771079567,56.8279540617919
Lower middle income,3432097300,2022-03-22,88257090,1288088,1952919844,1.45947254775792,2.57152062676079,56.9016456497314
Lower middle income,3432097300,2022-03-23,88414419,1288761,1956466903,1.45763667801742,2.57610467512095,57.0049952546509
Lower middle income,3432097300,2022-03-24,88550625,1289319,1960056921,1.45602473161539,2.58007326890179,57.1095965431982
Lower middle income,3432097300,2022-03-25,88725331,1289654,1961766891,1.4535352930946,2.58516362575152,57.159419431378
Lower middle income,3432097300,2022-03-26,88900130,1294168,1964796085,1.45575490159576,2.59025669231464,57.2476801575526
Lower middle income,3432097300,2022-03-27,89029618,1294949,1967541410,1.45451483347935,2.59402954572413,57.3276698769583
Lower middle income,3432097300,2022-03-28,89305527,1295377,1968841508,1.45050037048659,2.6020686243365,57.3655504463699
Lower middle income,3432097300,2022-03-29,89429694,1295644,1970282963,1.44878500870192,2.60568644134885,57.40754969272
Lower middle income,3432097300,2022-03-30,89530208,1296401,1972964567,1.44800400776462,2.60861508792306,57.4856827922682
Lower middle income,3432097300,2022-03-31,89636800,1296747,1979396726,1.44666810952644,2.61172082737864,57.6730946992674
Lower middle income,3432097300,2022-04-01,89735366,1297054,1981013384,1.44542119547381,2.61459271565523,57.7201987834086
Lower middle income,3432097300,2022-04-02,89815997,1297361,1981792604,1.44446539963254,2.61694203716194,57.742902685189
Lower middle income,3432097300,2022-04-03,89944922,1297763,1982418634,1.44284187605388,2.62069848660759,57.7611431354234
